Usuario,A->A,A->D,A->E,A->F,A->P,A->V,D->A,D->D,D->E,D->F,D->P,D->V,E->A,E->D,E->E,E->F,E->P,E->V,F->A,F->D,F->E,F->F,F->P,F->V,P->A,P->D,P->E,P->F,P->P,P->V,V->A,V->D,V->E,V->F,V->P,V->V
42285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
5946500,4,1,0,0,0,0,0,5,0,0,0,1,1,1,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3
85583,43,0,0,3,0,4,0,4,0,2,0,0,3,1,26,0,0,15,1,0,0,1,1,3,0,0,0,0,0,1,3,1,19,1,0,7
5417516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
5107899,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6128596,1,0,0,0,0,2,0,3,0,0,0,2,1,1,15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,12
6528313,13,2,1,0,0,1,2,38,3,0,0,4,1,1,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,6,16,0,0,7
2711472,52,8,0,0,0,2,9,45,3,0,5,2,1,7,24,0,0,14,0,0,0,0,0,0,0,2,1,0,0,2,0,3,18,0,0,16
4493817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
6459750,26,0,0,0,0,1,0,0,0,0,0,0,2,0,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5
1654684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6
5173824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
6579159,0,1,0,0,0,0,1,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
6530649,55,5,0,2,0,5,8,78,11,2,2,24,1,18,30,3,0,15,1,3,1,5,0,2,0,2,0,0,0,3,2,19,25,1,3,5
6132212,0,0,0,0,0,0,0,50,0,0,0,6,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,9
6550597,38,4,0,0,0,2,4,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5
6568712,55,1,0,0,1,3,1,6,0,0,0,1,3,0,39,0,0,7,0,0,0,0,0,1,0,0,0,0,0,2,2,1,10,1,1,15
6461617,0,0,0,0,0,0,0,6,0,0,0,3,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,9
1313160,62,0,0,0,4,4,0,0,0,0,0,0,4,0,31,0,1,32,0,0,0,0,0,0,2,0,0,0,0,2,2,0,37,0,0,10
4414800,0,0,0,0,0,0,0,7,0,0,0,2,0,1,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,11
2116918,66,1,0,0,5,0,0,15,0,0,0,3,5,0,31,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,1,1,26,0,0,10
5224678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
458143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3
6602646,0,1,0,0,0,0,1,7,0,0,0,1,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
5930449,24,0,0,0,0,3,0,0,0,0,0,0,2,0,18,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,4
6259873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
4724911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6707471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6352885,65,0,1,2,3,5,1,4,0,0,0,3,1,1,30,0,0,31,2,0,0,0,1,0,1,0,1,0,1,1,6,3,31,1,0,11
6132001,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
184018,29,1,0,2,0,3,1,0,0,0,0,0,3,0,27,0,0,9,1,0,0,1,1,1,0,0,0,1,0,0,1,0,12,0,0,5
6126635,0,0,0,0,0,0,0,7,1,0,0,1,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2593509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4
5509411,0,0,0,0,0,0,0,2,0,0,0,2,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2
6419467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3725347,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6315996,30,0,1,0,0,2,0,16,0,0,0,1,1,0,33,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,0,7
6553112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7
6308667,0,0,0,0,0,0,0,17,2,1,0,3,0,2,10,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,3
28901,12,0,1,0,0,1,0,0,0,0,0,1,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,12
188778,49,0,0,1,1,11,0,0,0,0,0,0,4,0,29,0,0,31,1,0,0,0,0,0,0,0,0,0,0,5,8,0,35,0,4,32
6215161,67,0,0,5,1,6,1,4,0,0,0,2,5,1,37,1,0,28,1,0,0,14,4,7,0,1,0,1,0,3,5,0,35,6,0,12
6435815,37,0,1,1,0,2,0,39,1,0,0,5,1,2,16,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,2,4,22,0,0,11
5733122,42,4,0,2,1,12,5,32,3,0,0,22,2,8,25,0,1,24,1,0,0,0,0,2,0,1,0,0,0,3,11,16,32,1,3,48
6486955,0,0,0,0,0,0,0,24,0,0,0,1,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,6
68632,81,1,0,0,3,4,1,3,0,0,0,4,5,0,32,0,1,30,0,0,0,0,0,0,1,2,0,0,0,1,2,2,36,0,0,9
6383869,0,0,0,0,0,0,0,3,1,1,0,1,0,2,13,1,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,1,1,0,2
3076049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
6404562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6494896,0,0,0,0,0,0,0,46,0,0,0,1,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
6426729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2
6572550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
6363873,37,0,0,0,0,2,0,0,0,0,0,0,3,0,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,18
26516,51,0,0,0,0,2,0,0,0,0,0,0,3,0,25,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2
4030142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
4712418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9
2752897,18,7,0,6,0,1,5,5,0,2,0,1,1,0,8,1,0,23,6,1,1,11,0,5,0,0,0,0,0,0,2,0,24,5,0,6
6572934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5964615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5
4079118,21,0,0,0,0,2,0,0,0,0,0,0,1,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,9
6412520,62,1,0,1,0,0,0,27,0,0,0,2,2,0,26,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,0,0,5
5643376,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16
6528196,0,1,0,0,0,0,0,78,1,0,0,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6273045,14,0,0,0,0,3,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,2,0,19
5885601,2,1,0,0,0,1,1,67,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,8
6588794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
6670527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10
6614534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6456987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3
6225460,61,6,2,0,2,2,8,38,7,1,2,3,3,9,47,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2,1,3,6,0,0,7
6413071,1,1,0,0,0,0,1,26,0,0,0,4,0,1,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2
5947461,10,0,0,0,0,4,0,9,1,0,0,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,18
5933378,33,0,0,0,2,1,1,0,0,0,0,0,2,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,20
3714689,28,0,0,0,0,6,0,0,0,0,0,0,1,0,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,29,0,0,23
6651121,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4883889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2
6232748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2
6528197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
6255923,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6407627,85,2,0,2,2,0,1,78,0,1,3,3,5,1,42,0,0,24,0,3,0,5,0,0,0,0,0,1,0,4,0,1,30,0,0,7
6524397,17,1,0,0,0,0,0,20,0,0,0,3,0,1,18,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,6
6557656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,5
3485551,22,0,1,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
2148374,12,0,0,0,0,1,0,5,0,0,0,2,0,1,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,4
5745770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
6226432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4565757,34,0,0,0,0,2,0,0,0,0,0,0,1,0,16,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,8
6558556,56,7,1,0,1,1,6,58,13,0,3,16,4,19,27,0,0,13,0,0,0,0,0,0,0,3,0,0,0,1,0,8,23,0,0,9
4896782,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2
5947797,30,0,0,1,0,1,0,1,1,0,0,4,2,0,16,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,3
6138394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2
6249379,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6402615,0,0,0,0,0,0,0,5,0,0,0,1,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8
6235666,0,0,0,0,0,0,0,6,0,0,0,0,0,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
6464528,1,0,1,0,0,0,0,3,2,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6598511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
4975329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
59072,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6332076,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11
5562258,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
6483583,15,0,0,0,0,0,0,1,0,0,0,1,1,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2
3561257,70,0,0,0,1,4,0,0,0,0,0,0,4,0,35,0,1,24,0,0,0,0,0,1,0,0,0,0,1,2,2,0,29,1,0,13
6203271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11
5838582,0,0,0,0,0,0,0,57,0,0,0,4,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8
6410723,35,2,0,0,0,0,1,11,0,0,1,1,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1
6300491,22,0,0,0,0,1,0,1,0,0,0,1,1,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3
6453105,35,1,0,0,0,1,0,2,0,0,0,1,2,0,24,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5
5669226,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
6780401,23,0,0,1,0,1,0,38,0,1,0,1,0,0,9,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2,1,6,0,0,39
6654153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6150781,23,0,0,0,0,1,0,1,0,0,0,1,2,0,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,3
6523055,65,0,0,0,3,1,0,4,0,0,0,2,4,0,37,0,0,13,0,0,0,0,0,0,0,1,0,0,0,1,0,1,17,0,0,4
53871,58,1,0,2,0,7,0,4,0,0,0,2,2,0,26,0,0,37,4,1,0,54,2,9,0,0,0,1,0,4,4,0,39,14,3,22
6769237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2821354,13,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3
6549087,0,0,0,0,0,0,0,2,0,0,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3
5691590,8,0,0,1,0,0,0,53,0,3,0,2,0,0,2,0,0,3,0,3,0,2,0,3,0,0,0,0,0,0,1,2,3,2,0,8
6590364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
6451447,36,1,0,0,0,0,0,0,0,0,0,1,2,0,19,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,1
6445826,42,3,0,0,0,1,3,9,1,0,1,3,2,2,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,0,0,2
6576675,41,3,0,0,3,3,4,17,0,1,0,1,4,0,32,0,0,28,0,0,0,0,0,0,0,1,1,0,0,3,1,1,31,0,2,16
5790423,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6542391,0,0,0,0,0,0,0,54,1,0,0,1,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5
6792509,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,11
2033433,38,0,0,1,1,2,0,2,6,0,0,6,1,5,23,0,0,27,0,0,0,1,0,1,1,0,0,0,0,0,3,6,27,0,0,9
5075760,41,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3
6755621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6049428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,2
6391879,59,1,1,1,0,2,1,9,1,0,0,1,3,1,51,0,0,4,0,0,1,1,1,0,0,0,0,0,0,1,1,1,6,1,0,15
6562170,61,8,0,0,4,2,9,90,7,0,1,12,3,4,37,0,0,24,0,1,0,0,0,0,0,4,0,0,0,1,2,12,24,1,0,9
6124044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4101087,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1792596,53,1,1,0,0,5,0,17,0,0,0,2,6,0,32,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,0,20
6417362,35,1,0,2,0,3,2,56,0,1,0,5,1,1,15,0,0,19,0,2,1,18,0,3,0,0,0,0,0,0,3,4,20,4,0,9
5520338,58,8,0,0,2,0,6,36,2,1,1,6,4,3,29,0,0,18,0,0,0,0,0,0,0,1,0,0,0,3,0,3,23,0,1,6
6594190,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
6559173,24,4,0,0,0,0,3,13,2,0,1,1,2,1,16,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
5923423,57,0,0,4,2,2,0,2,0,0,0,2,5,0,38,2,0,24,4,0,2,3,1,2,0,0,1,0,0,2,0,2,28,3,0,17
508868,44,5,0,0,0,6,8,39,0,0,0,3,1,2,35,0,1,31,0,0,0,0,0,0,0,0,2,0,2,1,3,4,33,0,2,11
6706878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
6590429,62,0,0,0,4,4,0,39,0,0,0,2,5,0,36,0,0,28,0,0,0,0,0,0,0,2,0,1,0,2,3,0,33,0,1,9
5811983,0,0,0,0,0,0,0,23,0,0,0,1,0,1,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2
499583,0,0,0,0,0,0,0,4,0,0,0,2,0,1,27,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,5
6400856,0,0,0,0,0,0,0,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45471,0,0,0,0,0,0,0,2,0,0,0,1,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8
6559559,85,2,1,2,1,5,1,12,1,0,0,3,6,1,35,0,0,32,1,0,0,23,2,7,0,0,0,2,0,3,3,2,37,6,2,23
4884594,53,0,0,0,1,1,0,0,0,0,0,0,2,0,25,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,5
2473390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
6710769,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4323460,0,1,0,0,0,0,0,12,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
6738883,42,0,2,0,0,0,0,0,0,0,0,0,1,0,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4667370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6324510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3
4245848,3,1,1,0,0,0,0,11,1,0,0,1,0,0,2,3,0,0,0,1,1,15,0,3,0,0,0,0,0,0,2,0,0,3,0,16
4892675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
1591428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
6570714,73,4,0,0,0,12,6,37,1,0,2,1,3,1,29,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,8,5,33,0,0,23
6039741,85,0,0,0,2,4,0,6,0,0,0,2,4,0,45,0,0,20,0,0,0,0,0,2,0,2,0,1,1,1,2,0,24,1,2,19
6709673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
6717240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6542488,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3
6109902,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2663875,52,0,3,0,0,0,0,0,0,0,0,0,3,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6561517,58,1,0,9,0,3,0,21,14,3,0,3,4,7,26,4,0,24,7,5,1,54,5,6,0,1,0,3,0,1,2,6,24,6,0,10
779601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
6525946,43,1,1,0,1,2,1,13,0,1,0,2,2,0,11,0,0,26,0,0,0,0,0,2,0,0,0,0,0,1,3,3,27,1,0,20
6307542,15,0,0,0,0,1,0,1,0,0,0,3,0,0,17,1,0,12,0,3,1,23,0,8,0,0,0,1,0,0,1,0,12,10,1,45
2527369,68,1,0,0,4,18,0,23,8,0,0,3,4,7,27,0,0,32,0,0,0,0,0,0,0,0,0,0,1,4,19,2,35,0,0,44
6443164,0,0,0,0,0,0,0,17,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,1,0,2
83153,65,1,0,0,1,2,0,17,0,0,0,0,1,0,33,0,2,26,0,0,0,0,0,0,2,0,1,0,1,1,1,0,28,0,1,5
6027922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3
6500274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5043765,40,0,0,0,1,2,0,3,0,0,0,2,3,1,23,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18,0,0,2
3051402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,9
5297442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
6571594,75,1,0,0,1,4,0,0,0,0,0,1,4,0,27,1,0,25,0,0,0,1,1,0,1,0,0,0,0,3,1,0,30,0,2,11
6700767,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
6226618,25,1,0,0,0,0,0,21,2,0,0,0,1,1,20,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,4
6393462,0,0,0,0,0,0,0,2,0,0,0,0,0,1,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3
3262554,55,0,0,0,3,3,0,1,0,0,0,2,5,1,30,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,1,1,35,0,2,14
6755578,19,0,0,0,2,0,0,0,0,0,0,0,1,0,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
56306,82,0,3,0,1,1,0,3,0,1,0,2,2,0,39,3,0,11,0,1,0,43,3,3,2,0,0,1,1,1,1,1,13,3,0,5
