id,grade,Actividades 01,Actividades 02,Actividades 03,Actividades 04,Actividades 05,Actividades 06,Actividades Avg,Proyecto 01,Proyecto 02,Proyecto 03,Proyecto 04,Proyecto 05,Proyecto Avg,Preguntas cortas 01,Preguntas cortas 02,Preguntas cortas 03,Preguntas cortas 04,Preguntas cortas 05,Preguntas cortas 06,Preguntas cortas 07,Preguntas cortas 08,Preguntas cortas 09,Preguntas cortas 10,Preguntas cortas Avg,Final,Enrollment Track,Verification Status,Certificate Eligible,Certificate Delivered,Certificate Type
8267604,0.14,0.722222222222,1,0,0,0,0,0.287037037037,0,0,0,0,0,0,1,1,0.875,0.818181818182,0.75,1,0,0,0,0,0.544318181818,0,honor,N/A,N,N,N/A
8283564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
5841295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8283832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
5902035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8283737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8283995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8284030,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777778,0.25,0,0,0,0,0,0,0,0,0.102777777778,0,honor,N/A,N,N,N/A
7963509,0.8,0.944444444444,0.875,1,0.909090909091,1,1,0.954755892256,0.25,1,0.3,0.666666666667,0.363636363636,0.516060606061,1,1,0.75,0.909090909091,0.75,1,1,0.75,0.875,1,0.903409090909,0.898305084746,verified,ID Verified,Y,N,N/A
8284430,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777778,0.75,0,0,0,0,0,0,0,0,0.152777777778,0,honor,N/A,N,N,N/A
8284481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8284185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
7057306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8284787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
7999389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
2798848,0.08,1,0,0,0,0,0,0.166666666667,0,0,0,0,0,0,0.888888888889,1,0.75,0.272727272727,0,0,0,0,0,0,0.291161616162,0,honor,N/A,N,N,N/A
8285241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8285333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4375515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
7722374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
122659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
2755517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
1684378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8100617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8286521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8287067,0.01,0.111111111111,0,0,0,0,0,0.0185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8287347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6581746,0.87,1,0.958333333333,1,1,1,1,0.993055555556,0.75,1,0,0.666666666667,0.454545454545,0.574242424242,1,1,1,1,1,1,1,1,1,1,1,0.983050847458,honor,N/A,Y,N,N/A
8287807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8288202,0.07,0,0.833333333333,0,0,0,0,0.138888888889,0,0,0,0,0,0,0.555555555556,0.75,1,0.818181818182,0,0,0,0,0,0,0.312373737374,0,honor,N/A,N,N,N/A
8117281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8288189,0.14,0.777777777778,0.791666666667,0,0,0,0,0.261574074074,0,0,0,0,0,0,0.888888888889,0.75,1,0.909090909091,0.5,0,0.833333333333,1,0.125,0,0.600631313131,0,honor,N/A,N,N,N/A
8288931,0.11,0.777777777778,0.625,0,0,0,0,0.233796296296,0,0,0,0,0,0,1,0.5,0.625,1,0.5,0,0,0,0,0,0.3625,0,honor,N/A,N,N,N/A
8288940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
5842661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8288753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8289591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8289962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8290037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8290163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6556255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
7323813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6703801,0.84,0.944444444444,0.916666666667,0.916666666667,0.909090909091,1,1,0.947811447811,0.625,1,0.6,1,0.454545454545,0.735909090909,1,1,1,1,1,1,1,1,1,1,1,0.779661016949,honor,N/A,Y,N,N/A
8290877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8290954,0.83,0.888888888889,0.958333333333,1,1,1,1,0.974537037037,0.875,1,0,0.666666666667,0.181818181818,0.544696969697,1,0.75,0.875,1,1,1,1,1,0.875,1,0.95,0.932203389831,verified,ID Verified,Y,N,N/A
8291122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6592880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
5569596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
7282351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8291543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8292105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111,0,0,0,0,0,0,0,0,0,0.0111111111111,0,honor,N/A,N,N,N/A
1864797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6112151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8291730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6204800,0.73,1,1,1,0.636363636364,0.75,1,0.897727272727,0.625,1,0,0.666666666667,0,0.458333333333,0.888888888889,0.5,0.75,1,1,0.5,0.833333333333,1,0.75,0.666666666667,0.788888888889,0.796610169492,honor,N/A,Y,N,N/A
1244381,0.19,1,0.916666666667,0,0,0,0,0.319444444444,1,0,0,0,0,0.2,1,1,0.875,0.727272727273,0,0,0,0,0,0,0.360227272727,0,honor,N/A,N,N,N/A
8160196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8125646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8293200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8293194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
1540305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8293506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8293742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
364551,0.62,1,0.875,0.75,1,1,1,0.9375,0,0,0,0,0,0,1,0.75,0.75,1,0.75,1,1,1,0.875,0.833333333333,0.895833333333,0.830508474576,honor,N/A,Y,N,N/A
6236597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6525581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8294314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8212661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222,0,0,0,0,0,0,0,0,0,0.0222222222222,0,honor,N/A,N,N,N/A
8294539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8294633,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888889,0,0,0,0,0,0,0,0,0,0.0888888888889,0,honor,N/A,N,N,N/A
8294922,0.1,0.944444444444,0.458333333333,0,0,0,0,0.233796296296,0,0,0,0,0,0,0.888888888889,0.75,1,0.727272727273,0,0,0,0,0,0,0.336616161616,0,honor,N/A,N,N,N/A
6764621,0.69,0.833333333333,0.708333333333,0.833333333333,0.636363636364,0.875,1,0.814393939394,1,1,0,0.666666666667,0,0.533333333333,1,0.25,0.875,0.636363636364,0.5,1,0.833333333333,0.75,0.625,0.666666666667,0.713636363636,0.71186440678,honor,N/A,Y,N,N/A
6727580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
5740022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6446584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
529165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
1039725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6528146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4409796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
7487005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4518561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
7277380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
2694176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6213803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6408235,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777778,0,0.375,0,0,0,0,0,0,0,0.115277777778,0,honor,N/A,N,N,N/A
6700190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4281374,0.05,0.722222222222,0,0,0,0,0,0.12037037037,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0.15,0,honor,N/A,N,N,N/A
6893629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6217937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6298359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
50282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
5256046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6858340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6717403,0.59,1,0.958333333333,0.916666666667,0.818181818182,0.875,0,0.761363636364,0.375,0,0,1,0,0.275,1,0.75,0.75,0.909090909091,0.5,1,0.833333333333,0.75,0.875,1,0.836742424242,0.661016949153,honor,N/A,Y,N,N/A
6702840,0.03,0,0,0,0,0,0.25,0.0416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508474576271,honor,N/A,N,N,N/A
6758538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111,0,0,0,0,0,0,0,0,0,0.0111111111111,0,honor,N/A,N,N,N/A
1237097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
2154955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
1858499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4361903,0.2,0.944444444444,1,0,0,0,0,0.324074074074,1,0,0,0,0,0.2,1,1,1,1,0,0,0,0,0,0,0.4,0,honor,N/A,N,N,N/A
6988932,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777778,0,0,0,0,0,0,0,0,0,0.0777777777778,0,honor,N/A,N,N,N/A
7016836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
7051120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
7041231,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222,0,0,0,0.5,0,0,0,0,0,0.0722222222222,0,honor,N/A,N,N,N/A
6337102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
1835074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6705031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6929905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
2114460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8295016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
112831,0.39,0.944444444444,0.958333333333,0.916666666667,1,0,0,0.636574074074,1,1,0,0,0,0.4,0.888888888889,1,1,1,1,1,0.833333333333,1,0,0,0.772222222222,0,honor,N/A,N,N,N/A
8295074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6855534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4772019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6638465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0,0,0,0,0,0,0.0333333333333,0,honor,N/A,N,N,N/A
6779553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
1939835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6546770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6727674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6133635,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0.125,0,honor,N/A,N,N,N/A
6562498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8295135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6645727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6150023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222,0,0,0,0,0,0,0,0,0,0.0222222222222,0,honor,N/A,N,N,N/A
4894595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6699347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
7057201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6704839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6802573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
3244300,0.34,0.944444444444,0.958333333333,1,0,0,0,0.483796296296,1,1,0,0,0,0.4,1,1,1,1,1,0.5,1,1,0,0,0.75,0,honor,N/A,N,N,N/A
6409933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
66797,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0.125,0,honor,N/A,N,N,N/A
666558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6076142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
1923573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
8295200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
41825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6812835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4520143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
2386544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
5978901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6567440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6766542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6780094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6836067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
1124797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
1494274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6555574,0.01,0.0555555555556,0,0,0,0,0,0.00925925925926,0,0,0,0,0,0,0,0,0.25,0.181818181818,0,0,0,0,0,0,0.0431818181818,0,honor,N/A,N,N,N/A
8295236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,verified,Not ID Verified,N,N,N/A
2950823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6699048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
2243947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6373427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6985509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4405327,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222,0,0,0,0,0,0,0,0,0,0.0222222222222,0.0338983050847,honor,N/A,N,N,N/A
6567261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6680215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
3666973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6278845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6565999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4825477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4901490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
64671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6619027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6711254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6215896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6135464,0.02,0.444444444444,0,0,0,0,0,0.0740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6778574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6274247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6813307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6700028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6645452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6112928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6725956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
4199450,0.11,0.833333333333,0.791666666667,0,0,0,0,0.270833333333,0,0,0,0,0,0,0.888888888889,0.75,0.5,0.545454545455,0,0,0,0,0,0,0.268434343434,0,honor,N/A,N,N,N/A
1294275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6885808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
6762679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honor,N/A,N,N,N/A
