Usuario|A->A_Week1|A->D_Week1|A->E_Week1|A->F_Week1|A->V_Week1|D->A_Week1|D->D_Week1|D->E_Week1|D->F_Week1|D->V_Week1|E->A_Week1|E->D_Week1|E->E_Week1|E->F_Week1|E->V_Week1|F->A_Week1|F->D_Week1|F->E_Week1|F->F_Week1|F->V_Week1|V->A_Week1|V->D_Week1|V->E_Week1|V->F_Week1|V->V_Week1|A->A_Week2|A->D_Week2|A->E_Week2|A->F_Week2|A->P_Week2|A->V_Week2|D->A_Week2|D->D_Week2|D->E_Week2|D->F_Week2|D->P_Week2|D->V_Week2|E->A_Week2|E->D_Week2|E->E_Week2|E->F_Week2|E->P_Week2|E->V_Week2|F->A_Week2|F->D_Week2|F->E_Week2|F->F_Week2|F->P_Week2|F->V_Week2|P->A_Week2|P->D_Week2|P->E_Week2|P->F_Week2|P->P_Week2|P->V_Week2|V->A_Week2|V->D_Week2|V->E_Week2|V->F_Week2|V->P_Week2|V->V_Week2
6457107|0.3684210526315789|0.017543859649122806|0.0|0.0|0.0|0.0|0.07017543859649122|0.0|0.0|0.03508771929824561|0.0|0.0|0.24561403508771928|0.0|0.03508771929824561|0.0|0.0|0.0|0.0|0.0|0.017543859649122806|0.03508771929824561|0.03508771929824561|0.0|0.14035087719298245|0.24742268041237114|0.0|0.0|0.0|0.0|0.020618556701030927|0.0|0.10309278350515463|0.0|0.0|0.0|0.020618556701030927|0.0|0.0|0.13402061855670103|0.0|0.0|0.1134020618556701|0.0|0.0|0.0|0.030927835051546393|0.0|0.030927835051546393|0.0|0.0|0.0|0.0|0.0|0.0|0.030927835051546393|0.010309278350515464|0.1134020618556701|0.030927835051546393|0.0|0.1134020618556701
6458009|0.2631578947368421|0.0|0.0|0.0|0.0|0.0|0.15789473684210525|0.0|0.0|0.02631578947368421|0.02631578947368421|0.0|0.15789473684210525|0.0|0.15789473684210525|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18421052631578946|0.0|0.02631578947368421|0.30985915492957744|0.028169014084507043|0.0|0.0|0.0|0.0|0.0|0.11267605633802817|0.0|0.0|0.014084507042253521|0.014084507042253521|0.014084507042253521|0.0|0.1267605633802817|0.0|0.0|0.16901408450704225|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18309859154929578|0.0|0.0|0.028169014084507043
6458148|0.0|0.0|0.0|0.0|0.0|0.0|0.08|0.0|0.0|0.04|0.0|0.0|0.24|0.0|0.24|0.0|0.0|0.0|0.0|0.04|0.0|0.04|0.28|0.04|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6463915|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6471742|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.47619047619047616|0.0|0.0|0.23809523809523808|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23809523809523808|0.0|0.0|0.0
6473955|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.041666666666666664|0.0|0.0|0.25|0.0|0.20833333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20833333333333334|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6477738|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21428571428571427|0.0|0.0|0.42857142857142855|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.35714285714285715|0.0|0.0|0.0
6482549|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.125|0.3088235294117647|0.0|0.0|0.0|0.0|0.029411764705882353|0.0|0.0|0.0|0.0|0.0|0.0|0.029411764705882353|0.0|0.23529411764705882|0.0|0.0|0.16176470588235295|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.014705882352941176|0.0|0.17647058823529413|0.0|0.0|0.04411764705882353
6482658|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6666666666666666|0.0|0.0|0.08333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.0|0.16666666666666666
6488957|0.8076923076923077|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.0|0.0|0.15384615384615385|0.2987012987012987|0.0|0.0|0.0|0.012987012987012988|0.012987012987012988|0.0|0.0|0.0|0.0|0.0|0.0|0.012987012987012988|0.0|0.37662337662337664|0.0|0.0|0.12987012987012986|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.012987012987012988|0.0|0.14285714285714285|0.0|0.0|0.0
6490948|0.5757575757575758|0.0|0.0|0.030303030303030304|0.06060606060606061|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.030303030303030304|0.0|0.0|0.030303030303030304|0.030303030303030304|0.06060606060606061|0.0|0.0|0.030303030303030304|0.15151515151515152|0.3194444444444444|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.013888888888888888|0.0|0.3194444444444444|0.0|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.09722222222222222
6491415|0.0|0.0|0.0|0.0|0.0|0.0|0.8181818181818182|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09090909090909091|0.0|0.0|0.09090909090909091|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.0
6504919|0.2894736842105263|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05263157894736842|0.02631578947368421|0.0|0.21052631578947367|0.0|0.13157894736842105|0.0|0.02631578947368421|0.0|0.0|0.0|0.0|0.0|0.15789473684210525|0.02631578947368421|0.07894736842105263|0.16666666666666666|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.20833333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0
6505326|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.1935483870967742|0.0|0.016129032258064516|0.0|0.0|0.016129032258064516|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4032258064516129|0.0|0.0|0.16129032258064516|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03225806451612903|0.0|0.16129032258064516|0.0|0.0|0.016129032258064516
6506392|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.21428571428571427|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.0
6508759|0.22413793103448276|0.0|0.0|0.0|0.017241379310344827|0.0|0.2413793103448276|0.017241379310344827|0.0|0.08620689655172414|0.017241379310344827|0.017241379310344827|0.1206896551724138|0.0|0.06896551724137931|0.0|0.017241379310344827|0.0|0.0|0.0|0.017241379310344827|0.05172413793103448|0.08620689655172414|0.017241379310344827|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.42857142857142855|0.0|0.0|0.0|0.05714285714285714|0.0|0.02857142857142857|0.22857142857142856|0.0|0.0|0.08571428571428572|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.02857142857142857
6508796|0.0|0.043478260869565216|0.0|0.0|0.0|0.0|0.13043478260869565|0.0|0.0|0.0|0.043478260869565216|0.0|0.34782608695652173|0.0|0.21739130434782608|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21739130434782608|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
651278|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.0|0.13333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.13333333333333333|0.0|0.0|0.06666666666666667
651580|0.15476190476190477|0.0|0.0|0.011904761904761904|0.0|0.0|0.38095238095238093|0.0|0.011904761904761904|0.011904761904761904|0.0|0.0|0.05952380952380952|0.03571428571428571|0.08333333333333333|0.011904761904761904|0.011904761904761904|0.023809523809523808|0.05952380952380952|0.023809523809523808|0.0|0.0|0.09523809523809523|0.023809523809523808|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.15151515151515152|0.030303030303030304|0.0|0.3333333333333333|0.0|0.0|0.0|0.030303030303030304|0.0|0.030303030303030304|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.36363636363636365|0.030303030303030304|0.0|0.030303030303030304
6517471|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4375|0.0|0.0|0.0625|0.0|0.0|0.0625|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0625|0.0625|0.0|0.3125
6517817|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6519395|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5714285714285714|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.0
6523265|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.16666666666666666|0.4166666666666667|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20833333333333334|0.0|0.0|0.0
6524926|0.0|0.0|0.0|0.0|0.0|0.0|0.06451612903225806|0.0|0.0|0.06451612903225806|0.0|0.0|0.2903225806451613|0.03225806451612903|0.0967741935483871|0.0|0.06451612903225806|0.0|0.06451612903225806|0.03225806451612903|0.0|0.03225806451612903|0.12903225806451613|0.03225806451612903|0.0967741935483871|0.4647887323943662|0.0|0.0|0.028169014084507043|0.0|0.014084507042253521|0.0|0.0|0.0|0.0|0.0|0.0|0.014084507042253521|0.0|0.16901408450704225|0.0|0.0|0.09859154929577464|0.0|0.0|0.0|0.028169014084507043|0.014084507042253521|0.014084507042253521|0.0|0.0|0.0|0.014084507042253521|0.0|0.0|0.014084507042253521|0.0|0.11267605633802817|0.0|0.0|0.014084507042253521
6525647|0.3488372093023256|0.023255813953488372|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18604651162790697|0.0|0.13953488372093023|0.0|0.0|0.0|0.0|0.0|0.023255813953488372|0.0|0.13953488372093023|0.0|0.13953488372093023|0.2716049382716049|0.0|0.0|0.0|0.0|0.04938271604938271|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07407407407407407|0.0|0.0|0.1728395061728395|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06172839506172839|0.0|0.1728395061728395|0.0|0.0|0.19753086419753085
6525673|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.13333333333333333|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.4666666666666667
6528707|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.3333333333333333|0.0|0.0|0.23809523809523808|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.23809523809523808|0.0|0.0|0.0
6528848|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.47058823529411764|0.0|0.0|0.29411764705882354|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23529411764705882|0.0|0.0|0.0
6530831|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6533217|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.2|0.0|0.2|0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.2857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.42857142857142855|0.0|0.0|0.0
6534737|0.40425531914893614|0.0|0.0|0.0|0.06382978723404255|0.0|0.0|0.0|0.0|0.0|0.02127659574468085|0.0|0.3191489361702128|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0425531914893617|0.0|0.02127659574468085|0.0|0.1276595744680851|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4666666666666667|0.0|0.0|0.23333333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.26666666666666666|0.0|0.0|0.03333333333333333
6538731|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07142857142857142|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.21428571428571427|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21428571428571427|0.0|0.0|0.0
6540369|0.3829787234042553|0.0|0.02127659574468085|0.0|0.0425531914893617|0.0|0.0|0.0|0.0|0.0|0.02127659574468085|0.0|0.2765957446808511|0.0|0.0425531914893617|0.0|0.0|0.0|0.0|0.0|0.06382978723404255|0.0|0.0425531914893617|0.0|0.10638297872340426|0.4696969696969697|0.0|0.0|0.0|0.015151515151515152|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.015151515151515152|0.0|0.22727272727272727|0.0|0.0|0.12121212121212122|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.13636363636363635|0.0|0.0|0.015151515151515152
6542325|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2972972972972973|0.0|0.0|0.02702702702702703|0.0|0.02702702702702703|0.0|0.0|0.0|0.0|0.0|0.0|0.02702702702702703|0.0|0.24324324324324326|0.0|0.0|0.13513513513513514|0.02702702702702703|0.0|0.0|0.02702702702702703|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02702702702702703|0.0|0.16216216216216217|0.0|0.0|0.0
6542961|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
6550824|0.40625|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03125|0.0|0.25|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.15625|0.0|0.03125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
6555574|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09090909090909091|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.0|0.36363636363636365|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.0|0.0
6556212|0.28|0.02|0.0|0.02|0.0|0.02|0.04|0.02|0.0|0.02|0.02|0.02|0.22|0.0|0.06|0.0|0.0|0.02|0.0|0.02|0.02|0.0|0.06|0.02|0.12|0.02702702702702703|0.0|0.0|0.0|0.0|0.02702702702702703|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3783783783783784|0.0|0.0|0.21621621621621623|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.24324324324324326|0.0|0.0|0.10810810810810811
6556720|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6556849|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.36363636363636365|0.0|0.22727272727272727|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.13636363636363635|0.8181818181818182|0.0|0.0|0.0|0.0|0.09090909090909091|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09090909090909091
6559454|0.14285714285714285|0.0|0.012987012987012988|0.012987012987012988|0.0|0.0|0.5584415584415584|0.0|0.0|0.012987012987012988|0.0|0.0|0.15584415584415584|0.0|0.0|0.012987012987012988|0.0|0.0|0.0|0.0|0.012987012987012988|0.0|0.0|0.0|0.07792207792207792|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03125|0.0|0.0|0.34375|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.28125|0.0|0.0|0.09375
6559835|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0
6561522|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.42105263157894735|0.0|0.0|0.2631578947368421|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2631578947368421|0.0|0.0|0.05263157894736842
6561993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5714285714285714|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18181818181818182|0.0|0.0|0.2727272727272727|0.0|0.0|0.0|0.0|0.0|0.09090909090909091|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.36363636363636365|0.09090909090909091|0.0|0.0
6562582|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.28865979381443296|0.0|0.0|0.020618556701030927|0.0|0.030927835051546393|0.0|0.020618556701030927|0.0|0.020618556701030927|0.0|0.0|0.020618556701030927|0.0|0.1958762886597938|0.0|0.0|0.13402061855670103|0.010309278350515464|0.020618556701030927|0.0|0.010309278350515464|0.010309278350515464|0.0|0.0|0.0|0.0|0.010309278350515464|0.0|0.0|0.020618556701030927|0.0|0.15463917525773196|0.0|0.0|0.030927835051546393
6564076|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.2
6564681|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.3258426966292135|0.0|0.0|0.0|0.0|0.0449438202247191|0.0|0.0|0.0|0.0|0.0|0.0|0.02247191011235955|0.0|0.2247191011235955|0.0|0.0|0.11235955056179775|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.033707865168539325|0.0|0.12359550561797752|0.0|0.0|0.11235955056179775
