Usuario|NumEventos_Ed1|NumInteraccVideos_Ed1|NumInteraccProy_Ed1|NumInteraccDoc_Ed1|NumInteraccForo_Ed1|NumInteraccProb_Ed1|NumInteraccEjer_Ed1|NumInteraccActiv_Ed1|NumProbCorrect_Ed1|NumProbAttepts_Ed1|NotaProy_Ed1|WordsForum_Ed1|A->A_Ed1|A->D_Ed1|A->E_Ed1|A->F_Ed1|A->P_Ed1|A->V_Ed1|D->A_Ed1|D->D_Ed1|D->E_Ed1|D->F_Ed1|D->P_Ed1|D->V_Ed1|E->A_Ed1|E->D_Ed1|E->E_Ed1|E->F_Ed1|E->P_Ed1|E->V_Ed1|F->A_Ed1|F->D_Ed1|F->E_Ed1|F->F_Ed1|F->P_Ed1|F->V_Ed1|P->A_Ed1|P->D_Ed1|P->E_Ed1|P->F_Ed1|P->P_Ed1|P->V_Ed1|V->A_Ed1|V->D_Ed1|V->E_Ed1|V->F_Ed1|V->P_Ed1|V->V_Ed1|NumSEJavaCorrect|suspect
4970681|1480|1191|3|6|0|120|48|58|107|136|22|0|0.2182741116751269|0.0|0.0|0.0|0.01015228426395939|0.06598984771573604|0.0|0.02030456852791878|0.0|0.0|0.0|0.01015228426395939|0.0|0.005076142131979695|0.08121827411167512|0.0|0.0|0.15736040609137056|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.01015228426395939|0.07614213197969544|0.0|0.16243654822335024|0.0|0.005076142131979695|0.17766497461928935|8|0
4972477|386|305|0|12|4|32|16|16|36|37|0|41|0.18181818181818182|0.015151515151515152|0.0|0.0|0.0|0.045454545454545456|0.0|0.10606060606060606|0.0|0.015151515151515152|0.0|0.06060606060606061|0.015151515151515152|0.0|0.12121212121212122|0.0|0.0|0.10606060606060606|0.0|0.015151515151515152|0.0|0.030303030303030304|0.0|0.015151515151515152|0.0|0.0|0.0|0.0|0.0|0.0|0.045454545454545456|0.030303030303030304|0.12121212121212122|0.015151515151515152|0.0|0.06060606060606061|0|0
4975329|52|31|0|0|0|17|3|0|11|17|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4|0.0|0.0|0.2|10|0
4986124|709|657|0|6|0|10|10|0|6|12|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06060606060606061|0.0|0.0|0.0|0.09090909090909091|0.0|0.0|0.15151515151515152|0.0|0.0|0.15151515151515152|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09090909090909091|0.15151515151515152|0.0|0.0|0.30303030303030304|0|0
4990506|185|151|0|1|0|16|2|0|10|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.0|0.08333333333333333|0.0|0.0|0.08333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.08333333333333333|0.0|0.0|0.5833333333333334|8|0
499583|176|75|0|5|0|53|40|0|33|54|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06557377049180328|0.0|0.0|0.0|0.0|0.0|0.01639344262295082|0.4426229508196721|0.0|0.0|0.19672131147540983|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21311475409836064|0.0|0.0|0.06557377049180328|5|0
499828|264|223|0|4|0|21|14|0|13|21|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.03333333333333333|0.0|0.0|0.06666666666666667|0.0|0.06666666666666667|0.2|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.23333333333333334|0.0|0.0|0.16666666666666666|3|0
4999505|781|565|3|39|11|118|51|52|127|127|22|18|0.21465968586387435|0.020942408376963352|0.0|0.015706806282722512|0.010471204188481676|0.010471204188481676|0.02617801047120419|0.09947643979057591|0.020942408376963352|0.005235602094240838|0.005235602094240838|0.04712041884816754|0.010471204188481676|0.020942408376963352|0.1256544502617801|0.015706806282722512|0.0|0.09424083769633508|0.015706806282722512|0.010471204188481676|0.005235602094240838|0.010471204188481676|0.0|0.010471204188481676|0.0|0.0|0.0|0.010471204188481676|0.0|0.005235602094240838|0.005235602094240838|0.04712041884816754|0.11518324607329843|0.0|0.0|0.020942408376963352|11|0
5010138|82|58|0|7|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2777777777777778|0.0|0.0|0.0|0.05555555555555555|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.0|0.0|0.6111111111111112|0|0
5012780|408|244|0|0|0|101|41|47|74|122|0|0|0.2773109243697479|0.0|0.0|0.0|0.0|0.11764705882352941|0.0|0.0|0.0|0.0|0.0|0.0|0.01680672268907563|0.0|0.2184873949579832|0.0|0.0|0.10084033613445378|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.10084033613445378|0.0|0.12605042016806722|0.0|0.0|0.04201680672268908|7|0
5012880|259|179|0|29|0|25|16|9|15|30|0|0|0.10810810810810811|0.013513513513513514|0.0|0.0|0.0|0.0|0.013513513513513514|0.35135135135135137|0.013513513513513514|0.0|0.0|0.013513513513513514|0.0|0.013513513513513514|0.12162162162162163|0.0|0.0|0.08108108108108109|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.013513513513513514|0.06756756756756757|0.0|0.0|0.1891891891891892|0|0
5013055|127|0|3|0|0|97|39|44|104|103|21|0|0.4823529411764706|0.0|0.011764705882352941|0.0|0.023529411764705882|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03529411764705882|0.0|0.4235294117647059|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.011764705882352941|0.0|0.011764705882352941|0.0|0.0|0.0|0.0|0.0|0.0|0.0|14|1
50301|87|61|0|0|0|16|10|0|12|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.35294117647058826|0.0|0.0|0.23529411764705882|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23529411764705882|0.0|0.0|0.17647058823529413|3|0
5030604|235|198|0|0|0|10|10|0|8|10|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.19230769230769232|0.0|0.0|0.19230769230769232|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.19230769230769232|0.0|0.0|0.4230769230769231|0|0
5037061|343|263|0|0|2|57|23|19|50|65|0|17|0.3103448275862069|0.0|0.0|0.0|0.0|0.017241379310344827|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20689655172413793|0.034482758620689655|0.0|0.15517241379310345|0.0|0.0|0.0|0.0|0.0|0.017241379310344827|0.0|0.0|0.0|0.0|0.0|0.0|0.017241379310344827|0.0|0.1896551724137931|0.0|0.0|0.05172413793103448|10|0
5037946|119|81|0|0|0|23|8|0|15|24|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|7|0
5042991|283|244|0|0|0|28|14|0|21|28|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3181818181818182|0.0|0.0|0.2727272727272727|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3181818181818182|0.0|0.0|0.09090909090909091|10|0
504350|105|94|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0|0
504370|53|35|0|1|0|7|0|0|4|7|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.0|0.6|4|0
5043765|257|114|1|5|0|99|41|44|102|107|8|0|0.35714285714285715|0.0|0.0|0.0|0.008928571428571428|0.017857142857142856|0.0|0.026785714285714284|0.0|0.0|0.0|0.017857142857142856|0.026785714285714284|0.008928571428571428|0.20535714285714285|0.0|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008928571428571428|0.008928571428571428|0.008928571428571428|0.16071428571428573|0.0|0.0|0.017857142857142856|12|0
5048524|370|243|2|5|0|78|31|33|91|84|11|0|0.3191489361702128|0.0|0.0|0.0|0.02127659574468085|0.0|0.0|0.02127659574468085|0.0|0.0|0.0|0.031914893617021274|0.010638297872340425|0.010638297872340425|0.1595744680851064|0.0|0.0|0.14893617021276595|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.010638297872340425|0.0|0.0|0.0|0.010638297872340425|0.02127659574468085|0.010638297872340425|0.1702127659574468|0.0|0.0|0.05319148936170213|11|0
5051284|621|488|0|0|5|48|17|17|44|55|0|103|0.1839080459770115|0.0|0.0|0.011494252873563218|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09195402298850575|0.0|0.0|0.10344827586206896|0.0|0.0|0.0|0.034482758620689655|0.0|0.022988505747126436|0.0|0.0|0.0|0.0|0.0|0.0|0.011494252873563218|0.0|0.10344827586206896|0.011494252873563218|0.0|0.42528735632183906|7|0
5052446|90|76|0|0|0|10|2|0|7|10|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.4|5|0
5054354|81|62|0|0|0|15|0|0|6|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|6|0
5056396|387|253|0|0|0|74|31|43|64|88|0|0|0.425531914893617|0.0|0.0|0.0|0.0|0.02127659574468085|0.0|0.0|0.0|0.0|0.0|0.0|0.02127659574468085|0.0|0.18085106382978725|0.0|0.0|0.1276595744680851|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.010638297872340425|0.0|0.14893617021276595|0.0|0.0|0.06382978723404255|0|0
5058228|484|394|0|0|0|56|26|16|29|65|0|0|0.23809523809523808|0.0|0.0|0.0|0.0|0.015873015873015872|0.0|0.0|0.0|0.0|0.0|0.0|0.015873015873015872|0.0|0.23809523809523808|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1746031746031746|0.0|0.0|0.1746031746031746|6|0
5068488|165|133|0|0|0|14|0|0|11|14|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|11|0
5075760|142|51|1|0|0|71|15|42|85|83|5|0|0.6029411764705882|0.0|0.0|0.0|0.014705882352941176|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.014705882352941176|0.0|0.10294117647058823|0.0|0.0|0.10294117647058823|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.11764705882352941|0.0|0.0|0.04411764705882353|13|0
5088106|80|30|0|0|0|33|13|6|34|34|0|0|0.1724137931034483|0.0|0.0|0.0|0.0|0.034482758620689655|0.0|0.0|0.0|0.0|0.0|0.0|0.034482758620689655|0.0|0.2413793103448276|0.0|0.0|0.1724137931034483|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20689655172413793|0.0|0.0|0.13793103448275862|11|0
508868|733|472|3|50|0|129|64|51|111|150|20|0|0.18181818181818182|0.022727272727272728|0.0|0.0|0.0|0.02727272727272727|0.03636363636363636|0.17727272727272728|0.0|0.0|0.0|0.013636363636363636|0.0|0.00909090909090909|0.1409090909090909|0.0|0.0|0.1409090909090909|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.004545454545454545|0.004545454545454545|0.013636363636363636|0.01818181818181818|0.15|0.0|0.00909090909090909|0.05|10|0
5093088|76|10|0|36|0|14|0|0|13|14|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8205128205128205|0.0|0.0|0.0|0.10256410256410256|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07692307692307693|0.0|0.0|0.0|0.0|13|0
5097757|84|36|0|0|0|22|8|0|16|22|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.26666666666666666|0.0|0.0|0.26666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.26666666666666666|0.0|0.0|0.2|8|0
510076|52|26|0|0|0|15|10|0|5|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|1|0
5102897|233|181|0|13|0|14|14|0|12|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.29411764705882354|0.0|0.0|0.0|0.08823529411764706|0.0|0.0|0.35294117647058826|0.0|0.0|0.029411764705882353|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08823529411764706|0.058823529411764705|0.0|0.0|0.08823529411764706|0|0
5107899|63|50|0|0|1|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0|0
511684|687|475|2|12|17|111|47|50|115|118|16|0|0.25443786982248523|0.0|0.0|0.011834319526627219|0.005917159763313609|0.01775147928994083|0.0|0.05917159763313609|0.005917159763313609|0.0|0.0|0.005917159763313609|0.011834319526627219|0.011834319526627219|0.1301775147928994|0.005917159763313609|0.0|0.11834319526627218|0.01775147928994083|0.0|0.0|0.0650887573964497|0.0|0.01775147928994083|0.0|0.0|0.0|0.005917159763313609|0.0|0.005917159763313609|0.011834319526627219|0.0|0.14201183431952663|0.011834319526627219|0.005917159763313609|0.07692307692307693|9|0
5117746|752|461|5|1|3|148|67|67|139|161|36|0|0.29292929292929293|0.0|0.0|0.0|0.020202020202020204|0.025252525252525252|0.0|0.0|0.0|0.0|0.0|0.0|0.025252525252525252|0.0|0.18181818181818182|0.0|0.0|0.13131313131313133|0.0|0.0|0.0|0.010101010101010102|0.0|0.005050505050505051|0.0|0.005050505050505051|0.0|0.0|0.0|0.020202020202020204|0.020202020202020204|0.0|0.15656565656565657|0.005050505050505051|0.005050505050505051|0.09595959595959595|11|0
51200|198|168|0|2|1|12|12|0|7|12|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.0|0.0|0.0|0.0|0.0|0.0|0.24|0.0|0.0|0.24|0.0|0.0|0.0|0.0|0.0|0.04|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.24|0.04|0.0|0.12|0|0
5135575|127|106|0|7|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.0|0.0|0.0625|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5625|0|0
514231|97|0|0|2|0|74|25|44|4|94|0|0|0.6|0.014285714285714285|0.014285714285714285|0.0|0.0|0.0|0.0|0.0|0.014285714285714285|0.0|0.0|0.0|0.02857142857142857|0.0|0.32857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4|0
5146608|388|355|0|2|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.043478260869565216|0.0|0.0|0.0|0.043478260869565216|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.9130434782608695|0|0
515705|68|35|0|0|0|25|10|15|15|34|0|0|0.4827586206896552|0.0|0.0|0.0|0.0|0.034482758620689655|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20689655172413793|0.0|0.0|0.13793103448275862|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.13793103448275862|0.0|0.0|0.0|0|0
51573|332|306|0|0|0|11|11|0|9|11|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23809523809523808|0.0|0.0|0.2857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.19047619047619047|0|0
515938|521|370|0|0|0|101|45|42|94|115|0|0|0.30578512396694213|0.0|0.0|0.0|0.0|0.04132231404958678|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2066115702479339|0.0|0.0|0.1652892561983471|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.04132231404958678|0.0|0.1652892561983471|0.0|0.0|0.0743801652892562|10|0
5170038|46|23|0|0|1|18|3|0|9|20|0|27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.16666666666666666|0.0|0.16666666666666666|7|0
5170914|105|0|0|0|0|99|49|50|115|103|0|0|0.46938775510204084|0.0|0.030612244897959183|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.04081632653061224|0.0|0.45918367346938777|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|1
5170987|136|0|0|0|0|129|54|75|25|164|0|0|0.5546875|0.0|0.0234375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03125|0.0|0.390625|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|1
5173824|290|258|0|0|0|8|8|0|6|10|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20833333333333334|0.0|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.5416666666666666|0|0
5174511|341|276|0|10|0|26|15|11|29|31|0|0|0.17647058823529413|0.0196078431372549|0.0|0.0|0.0|0.0196078431372549|0.0392156862745098|0.11764705882352941|0.0|0.0|0.0|0.0392156862745098|0.0|0.0196078431372549|0.11764705882352941|0.0|0.0|0.1568627450980392|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0196078431372549|0.17647058823529413|0.0|0.0|0.09803921568627451|0|0
5175111|63|40|0|0|0|14|0|0|6|14|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|6|0
517719|351|193|0|45|1|88|35|39|83|98|0|0|0.25|0.007142857142857143|0.0|0.007142857142857143|0.0|0.014285714285714285|0.014285714285714285|0.2571428571428571|0.04285714285714286|0.0|0.0|0.007142857142857143|0.014285714285714285|0.014285714285714285|0.12142857142857143|0.0|0.0|0.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03571428571428571|0.08571428571428572|0.0|0.0|0.02857142857142857|12|0
5186531|285|208|0|0|0|42|37|5|44|44|0|0|0.05714285714285714|0.0|0.0|0.0|0.0|0.014285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.014285714285714285|0.0|0.2|0.0|0.0|0.3142857142857143|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.32857142857142857|0.0|0.0|0.07142857142857142|0|0
5190785|882|775|0|0|0|65|38|27|38|78|0|0|0.28888888888888886|0.0|0.0|0.0|0.0|0.011111111111111112|0.0|0.0|0.0|0.0|0.0|0.0|0.011111111111111112|0.0|0.24444444444444444|0.0|0.0|0.15555555555555556|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.17777777777777778|0.0|0.0|0.1111111111111111|0|0
5196351|330|271|0|25|0|25|10|0|13|26|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5853658536585366|0.0|0.0|0.0|0.024390243902439025|0.0|0.0|0.12195121951219512|0.0|0.0|0.12195121951219512|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.12195121951219512|0.0|0.0|0.024390243902439025|4|0
5223642|108|39|0|18|0|38|16|8|36|44|0|0|0.15555555555555556|0.022222222222222223|0.0|0.0|0.0|0.0|0.022222222222222223|0.3333333333333333|0.022222222222222223|0.0|0.0|0.0|0.0|0.0|0.28888888888888886|0.0|0.0|0.06666666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.022222222222222223|0.044444444444444446|0.0|0.0|0.022222222222222223|9|0
5224678|45|35|0|0|1|2|2|0|2|2|0|37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.16666666666666666|0.0|0.16666666666666666|0|0
5224933|257|216|0|2|0|19|6|0|12|19|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06666666666666667|0.0|0.0|0.0|0.06666666666666667|0.0|0.0|0.2|0.0|0.0|0.13333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06666666666666667|0.2|0.0|0.0|0.26666666666666666|6|0
5227469|174|154|0|4|0|9|2|0|3|9|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.0|0.0|0.125|0.0|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.25|2|0
5231149|62|36|0|0|0|17|2|0|10|18|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.5|10|0
5245267|602|486|3|14|0|41|18|23|49|41|22|0|0.20408163265306123|0.0|0.0|0.0|0.030612244897959183|0.0|0.0|0.11224489795918367|0.0|0.0|0.0|0.030612244897959183|0.02040816326530612|0.0|0.09183673469387756|0.0|0.0|0.07142857142857142|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02040816326530612|0.01020408163265306|0.030612244897959183|0.09183673469387756|0.0|0.0|0.2857142857142857|0|0
5255029|267|215|0|0|0|19|5|0|15|21|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.15789473684210525|0.0|0.0|0.10526315789473684|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.10526315789473684|0.0|0.0|0.631578947368421|12|0
5256966|71|52|0|1|0|10|5|0|7|12|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.0|0.25|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.16666666666666666|0.0|0.0|0.25|3|0
5258410|557|428|0|9|0|78|26|38|71|87|0|0|0.33663366336633666|0.0|0.0|0.0|0.0|0.0297029702970297|0.009900990099009901|0.04950495049504951|0.009900990099009901|0.0|0.0|0.019801980198019802|0.0|0.019801980198019802|0.09900990099009901|0.0|0.0|0.13861386138613863|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0297029702970297|0.019801980198019802|0.1485148514851485|0.0|0.0|0.0891089108910891|5|0
5258627|2459|2229|2|4|1|70|34|36|71|75|14|13|0.2054794520547945|0.0|0.0|0.0|0.00684931506849315|0.03424657534246575|0.0|0.00684931506849315|0.0|0.0|0.0|0.02054794520547945|0.0136986301369863|0.0|0.08904109589041095|0.0|0.0|0.13013698630136986|0.0|0.0|0.0|0.0|0.0|0.00684931506849315|0.0|0.0|0.0|0.0|0.00684931506849315|0.0|0.0273972602739726|0.0136986301369863|0.14383561643835616|0.00684931506849315|0.0|0.2876712328767123|0|0
